name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id,reviews
수목원 맛 쌈밥,서울특별시 동대문구 청량리동 205-554,,전복영양죽大,50000.0,{'매일': '오전 10시 - 오후 9시 (일요일은 예약제로 운영됩니다)'},,,"점심식사,저녁식사,회식,식사모임,가족외식,서민적인,푸짐한,캐주얼한,지역주민이 찾는,가성비좋은,시끌벅적한,무료주차",1128,
송이족발,서울특별시 구로구 구로동 569-9,,송이A세트,39000.0,{'매일': '오후 3시 - 오전 1시 (연중무휴)'},,,"회식,저녁식사,술모임,식사모임,가족외식,데이트,점심식사,서민적인,캐주얼한,푸짐한,시끌벅적한,지역주민이 찾는,가성비좋은,깔끔한,숨은맛집,배달가능,무료주차",1117,
천호977,서울특별시 강동구 천호동 460-3,,아메리카노,3500.0,"{'월,토/일': '정오 12시 - 오후 6시 ', '수-금': '정오 12시 - 오후 9시 ', '휴무일': '매주 화요일 '}",,,"차모임,간식,점심식사,데이트,혼차,예쁜,조용한,숨은맛집,지역주민이 찾는,가성비좋은,서민적인,깔끔한,야외좌석",1845,
크레이지카츠,서울특별시 마포구 합정동 391-5,,특로스카츠정식,16000.0,{'매일': '오후 5시 - 오후 9시 (L.O. 20:30 (품절시 조기 마감))'},,,"저녁식사,점심식사,혼밥,데이트,식사모임,술모임,합정 돈까스,기념일,모임,합정 맛집,깔끔한,푸짐한,캐주얼한,이국적/이색적,지역주민이 찾는,예쁜,서민적인,숨은맛집,시끌벅적한,가성비좋은,고급스러운,아담한,젊은사람이많은,지역주민이찾는,줄서서먹는,조용한,현장대기필요,대기장",1969,
빌라드샬롯 (지하1층) 제2롯데월드몰점,서울특별시 송파구 신천동 29 제2롯데월드 쇼핑몰 B1층,,피스타치오 크림 파스타,16500.0,{'매일': '오전 10시 30분 - 오후 10시 '},,,"점심식사,기념일,데이트,저녁식사,가족외식,식사모임,간식,친구들끼리,혼밥,혼카페,여자끼리,고급스러운,이국적/이색적,예쁜,깔끔한,격식있는,가성비좋은,고풍스러운,시끌벅적한,숨은맛집,캐주얼한,무료주차,개별룸",951,
파티세리소나,서울특별시 양천구 신정동 948-26,,플랫화이트,3500.0,{'휴무일': '매주 수요일 '},,,"간식,지역주민이 찾는,숨은맛집,깔끔한,가성비좋은,캐주얼한",2054,
아날로그키친,서울특별시 광진구 자양동 17-1 커먼그라운드 3층,,특제간장소스에 구운 통오징어구이밥,15000.0,{'매일': '오전 11시 - 오후 10시 (명절 휴무)'},,,"저녁식사,점심식사,데이트,경관/야경이 좋은,깔끔한,조용한,이국적/이색적,푸짐한,예쁜,고급스러운,야외좌석",1278,
특별하면돼지 목동점,서울특별시 양천구 신정동 994-8 1층,,고소 이겹살,13000.0,{'매일': '오후 3시 - 자정 12시 '},,,"저녁식사,점심식사,회식,식사모임,술모임,가족외식,데이트,지역주민이찾는,서민적인,무료주차",2036,
뽀모도로,서울특별시 서대문구 대현동 60-7,,시카고피자,13000.0,{'매일': '오전 11시 - 오후 10시 30분 '},,,"저녁식사,점심식사,식사모임,기념일,데이트,가족외식,혼밥,간식,모임,회식,혼술,접대,여자끼리,아이동반,술모임,조용한,숨은맛집,가성비좋은,깔끔한,푸짐한,예쁜,캐주얼한,이국적/이색적,지역주민이 찾는,규모가큰,서민적인,대형룸,배달가능",965,
노량해전,서울특별시 동작구 노량진동 119-159,,모듬회,30000.0,{'매일': '오후 3시 - 오전 6시 (연중무휴)'},,,"저녁식사,술모임,회식,식사모임,접대,데이트,점심식사,노량진역횟집,실버푸드,노량진횟집,가족외식,노량진수산시장맛집,노량진역맛집,노량진맛집,시끌벅적한,가성비좋은,캐주얼한,푸짐한,깔끔한,숨은맛집,지역주민이 찾는,서민적인,주차불가,개별룸,무료주차",294,
도쿄등심,서울특별시 송파구 신천동 7-18 롯데캐슬프라자 2층,,런치 스페셜 A,29000.0,"{'월-금': '오전 11시 - 오후 11시 ', '토/일': '정오 12시 - 오후 11시 ', '쉬는시간 매주 월-금': '오후 3시 - 오후 5시 ', '쉬는시간 매주 토/일': '오후 4시 - 오후 5시 '}",,,"저녁식사,점심식사,데이트,기념일,가족외식,회식,식사모임,접대,모임,술모임,아이동반,남자끼리약속,여자끼리약속,고급스러운,깔끔한,캐주얼한,예쁜,조용한,지역주민이 찾는,경관/야경이 좋은,젊은사람이많은,가성비좋은,격식있는,규모가큰,모던한,이국적/이색적,콜키지무료,무료주차,예약필요",418,
영춘옥,서울특별시 종로구 돈의동 131,,꼬리곰탕,20000.0,{'매일': '24시간 영업 (명절 휴무)'},,,"점심식사,저녁식사,술모임,혼밥,가족외식,식사모임,회식,아침식사,혼술,데이트,남자끼리,실버푸드,접대,모임,여자끼리,아이동반,야식,국물,서민적인,시끌벅적한,지역주민이 찾는,가성비좋은,숨은맛집,캐주얼한,중년이상이많은,오래된집,푸짐한,깔끔한,토속적인,조용한,규모가큰,젊은사람이많은,노포의,아주 오래된,허름한,지역주민이찾는,24시간영업,주차는 알아서,포장가능,현장대기필요",1428,
큰기와집,서울시 종로구 소격동 122-3,,간장게장,50000.0,"{'매일': '정오 12시 - 오후 9시 30분 ', '쉬는시간 매일': '오후 3시 30분 - 오후 5시 30분 '}",,,"접대,저녁식사,기념일,점심식사,데이트,가족외식,오래된집,고급스러운,깔끔한,토속적인,격식있는,대형룸,발렛주차,개별룸,현장대기필요,무료주차",1972,
울타리곱창,서울특별시 중랑구 중화동 297-64,,야채곱창,8000.0,{'매일': '오후 1시 30분 - 오전 1시 30분 (연중무휴)'},,,"저녁식사,술모임,데이트,점심식사,식사모임,회식,가족외식,간식,친구와,서민적인,시끌벅적한,지역주민이 찾는,푸짐한,가성비좋은,숨은맛집,유명맛집,배달가능",1544,
내일의카레,서울특별시 서대문구 창천동 5-39,,야채 카레,9000.0,"{'월요일': '오전 11시 30분 - 오후 9시 (, Last order 2:30 / 8:00)', '화,수,목,금,토': '오전 11시 30분 - 오후 9시 (, Last order 2:30 / 8:00)', '쉬는시간 매주 월요일': '오후 3시 - 오후 4시 30분 (, Last order 2:30 / 8:00)', '쉬는시간 매주 화,수,목,금,토': '오후 3시 - 오후 4시 30분 (, Last order 2:30 / 8:00)', '휴무일': '매주 일요일 '}",,,"데이트,저녁식사,점심식사,혼밥,식사모임,기념일,캐주얼한,깔끔한,푸짐한,이국적/이색적,예쁜,가성비좋은,숨은맛집,주차불가",287,
홍원 마라샹궈,서울특별시 금천구 가산동 371-28 우림라이온스벨리 a동 222호,,꿔보러우,11000.0,"{'매일': '오전 11시 30분 - 오후 11시 (월요일~토요일)', '휴무일': '매주 일요일 '}",,,"저녁식사,점심식사,식사모임,혼밥,서민적인,가성비좋은,깔끔한",2259,
치킨철파니야,서울특별시 금천구 가산동 60-15,,아사히 생 420cc,6900.0,"{'월-금': '오후 5시 - 오전 1시 ', '토요일': '오후 5시 - 자정 12시 ', '공휴일': '오후 5시 - 자정 12시 ', '휴무일': '매주 일요일 '}",,,"회식,야식,남자끼리,저녁식사,데이트,모임,여자끼리,캐주얼한,아담한,시끌벅적한,깔끔한,현장대기필요,개별룸",1903,
올드나이브스,서울특별시 용산구 용산동2가 27-5,,Steak 200g,28000.0,"{'화,수,목,금': '오후 6시 - 오전 1시 ', '토/일': '오후 5시 - 오전 1시 ', '휴무일': '매주 월요일 '}",,,"저녁식사,데이트,기념일,술모임,혼술,혼밥,고급스러운,예쁜,숨은맛집,가성비좋은,깔끔한,이국적/이색적,지역주민이 찾는",1494,
역촌왕돈까스,서울특별시 은평구 대조동 43-7,,돈까스,10000.0,"{'매일': '오전 10시 - 오후 10시 ', '휴무일': '매주 일요일 (첫째주, 셋째주)'}",,,"점심식사,저녁식사,식사모임,혼밥,아이동반,데이트,가족외식,아침식사,간단한 식사,혼술,푸짐한,서민적인,지역주민이 찾는,시끌벅적한,가성비좋은,숨은맛집,지역주민이찾는,깔끔한,무료주차,2층,룸",1406,
포대포,서울특별시 도봉구 창1동 659-1,,껍데기,9000.0,{'매일': '오전 5시 - 오전 1시 (일요일 휴무)'},,,"저녁식사,데이트,서민적인,지역주민이 찾는,시끌벅적한,허름한",2093,
하하,서울특별시 마포구 연남동 229-12,,왕만두 1개,2000.0,"{'매일': '오전 11시 30분 - 오후 9시 30분 ', '쉬는시간 매일': '오후 2시 40분 - 오후 5시 ', '휴무일': '매주 화요일 '}",,,"저녁식사,점심식사,술모임,데이트,가족외식,식사모임,회식,브런치,남자끼리,접대,연남동맛집,간식,서민적인,시끌벅적한,가성비좋은,캐주얼한,이국적/이색적,지역주민이 찾는,젊은사람이많은,푸짐한,오래된집,좌식,현장대기필요",2167,
스와가트,서울특별시 은평구 진관동 100,,런치A,13000.0,"{'매일': '오전 11시 - 오후 10시 (브레이크타임 없음, 설날(1월 25일 당일만 휴무))'}",,,"점심식사,데이트,가족외식,저녁식사,조용한,고급스러운,예쁜,깔끔한,지역주민이 찾는,푸짐한,이국적/이색적,캐주얼한,무료주차,콜키지무료,배달가능",1192,
만복래반점,서울특별시 은평구 응암동 749-58,,짜장,4500.0,{'매일': '오전 9시 - 오후 9시 '},,,"점심식사,가족외식,저녁식사,서민적인,시끌벅적한",624,
카페온더플랜,서울특별시 성북구 동선동1가 85-108,,아메리카노,4500.0,{'매일': '오전 8시 - 오전 5시 '},,,"데이트,차모임,혼카페,간식,캐주얼한,예쁜,시끌벅적한,서민적인,지역주민이 찾는,조용한,가성비좋은,주차불가",1926,
오장동흥남집 본점,서울특별시 중구 오장동 101-7,,회 비빔냉면,11000.0,{'매일': '오전 11시 - 오후 8시 30분 (라스트 오더 20:10)'},,,"점심식사,가족외식,저녁식사,혼밥,실버푸드,식사모임,시끌벅적한,서민적인,지역주민이 찾는,숨은맛집,캐주얼한,허름한,가성비좋은,깔끔한,발렛주차,무료주차",1467,
매화반점,서울특별시 광진구 자양동 4-11,,양꼬치 (1인분),14000.0,{'매일': '오전 11시 30분 - 오전 3시 (연중무휴)'},,,"저녁식사,술모임,식사모임,회식,데이트,가족외식,점심식사,남자끼리,친구들끼리,여자끼리,야식,기념일,시끌벅적한,서민적인,이국적/이색적,캐주얼한,가성비좋은,푸짐한,지역주민이 찾는,중국 감성,규모가큰,경관/야경이 좋은,무료주차,현장대기필요,대형룸,개별룸",652,
전주 감자탕 뼈해장국,서울특별시 강서구 화곡동 904-1,,감자탕 대,37000.0,{'매일': '24시간 영업 '},,,"저녁식사,혼술,혼밥,술모임,점심식사,가족외식,식사모임,데이트,아침식사,서민적인,지역주민이 찾는,시끌벅적한,캐주얼한,푸짐한,숨은맛집,가성비좋은,24시간영업",1725,
닥터로빈 강서점,서울특별시 강서구 화곡6동 1094,,통단호박스프,18000.0,"{'월-금': '오전 9시 - 오후 9시 30분 (last order : 21시)', '토/일': '오전 10시 - 오후 9시 (last order : 20:30)', '공휴일': '오전 11시 - 오후 9시 (last order : 20:30)'}",,,"데이트,점심식사,저녁식사,식사모임,가족외식,차모임,혼밥,기념일,브런치,혼카페,접대,깔끔한,조용한,경관/야경이 좋은,격식있는,규모가큰,고급스러운,예쁜,무료주차",339,
라치오,서울특별시 송파구 문정동 40-9 2층,,케이준치킨샐러드,10500.0,{'매일': '오전 11시 30분 - 오후 10시 (9시10분 주문마감 )'},,,"저녁식사,데이트,점심식사,가족외식,식사모임,기념일,여자끼리,가성비좋은,캐주얼한,지역주민이 찾는,푸짐한,서민적인,깔끔한,숨은맛집,아담한,예쁜,젊은사람이많은,고급스러운,무료주차,주차불가,포장",532,
매운향솥,서울특별시 광진구 자양동 9-34,,홍소퓨전해물볶음,15000.0,{'매일': '오전 11시 30분 - 오후 11시 30분 (연중무휴)'},,,"저녁식사,점심식사,술모임,식사모임,데이트,혼밥,회식,가족외식,모임,혼술,아이동반,접대,차모임,여자끼리,아침식사,친구들끼리,서민적인,시끌벅적한,이국적/이색적,푸짐한,캐주얼한,숨은맛집,지역주민이 찾는,깔끔한,허름한,가성비좋은,주차불가",651,
라라면가,서울특별시 성북구 동선동2가 135-8,,우육면,8500.0,{'매일': '오전 11시 30분 - 오후 9시 '},,,"점심식사,저녁식사,데이트,식사모임,혼밥,술모임,가족외식,혼술,기념일,회식,간식,이국적/이색적,깔끔한,캐주얼한,숨은맛집,푸짐한,가성비좋은,서민적인,지역주민이 찾는,조용한,시끌벅적한,예쁜,포장가능",518,
대성관,서울특별시 동작구 대방동 384-7,,짜장,5000.0,,,,"식사모임,점심식사,지역주민이 찾는,숨은맛집",370,
최우영수산,서울특별시 영등포구 당산동1가 79-5,,오늘의 추천 사시미,40000.0,{'매일': '정오 12시 - 오후 10시 (3~4시 브레이크타임)'},,,"술모임,저녁식사,식사모임,점심식사,가족외식,회식,모임,데이트,남자끼리,배달,시끌벅적한,서민적인,가성비좋은,지역주민이 찾는,숨은맛집,규모가큰,깔끔한,푸짐한,콜키지무료,배달가능,외부주류가능,대형룸",1885,
안즈 을지로점,서울특별시 중구 수하동 66번지 페럼타워 빌딩 지하 1층,,안즈 정식,18500.0,{'매일': '오전 11시 - 오후 9시 30분 (Break time 15:00-17:00 / 라스트 오더 30분 전)'},,,"점심식사,저녁식사,데이트,식사모임,혼밥,가족외식,친구들끼리,차모임,여자끼리,기념일,술모임,캐주얼한,이국적/이색적,조용한,고급스러운,시끌벅적한,격식있는,젊은사람이많은,숨은맛집,일본감성,깔끔한,모던한,무료주차,현장대기필요",1323,
토오리,서울특별시 강서구 마곡동 795-5,,아보카도함박정식,15000.0,"{'월-금': '오전 11시 30분 - 오후 9시 30분 (15시 ~ 17시 브레이크타임)', '일요일': '오전 11시 30분 - 오후 8시 (브레이크타임 없음)', '휴무일': '매주 토요일 '}",,,"저녁식사,점심식사,데이트,혼밥,가성비좋은,지역주민이 찾는,캐주얼한,서민적인",2022,
시장냉면,서울특별시 은평구 응암동 427-126,,얼큰물냉면,5000.0,"{'매일': '오전 11시 - 오후 8시 (마지막 주문 19:40)', '휴무일': '매주 화요일 '}",,,"저녁식사,점심식사,혼밥,식사모임,서민적인,가성비좋은,지역주민이찾는,지역주민이 찾는,캐주얼한,주차불가",1222,
근린커피,서울특별시 은평구 응암동 579-33,,아메리카노,4500.0,{'매일': '오전 11시 - 오후 11시 '},,,"차모임,혼카페,간식,커피,Take out,저녁식사,데이트,예쁜,지역주민이찾는,캐주얼한,경관/야경이좋은,깔끔한,조용한,시끌벅적한,모름,야외좌석",202,
가양 칼국수,서울특별시 영등포구 여의도동 43-3 B1F (홍우빌딩 지하 1층),,가양칼국수버섯매운탕,11000.0,"{'매일': '오전 11시 30분 - 오후 9시 30분 (Last order 21:00, 명절휴무)'}",,,"점심식사,저녁식사,회식,술모임,식사모임,가족외식,데이트,아침식사,혼밥,서민적인,가성비좋은,푸짐한,지역주민이 찾는,시끌벅적한,숨은맛집,캐주얼한,이국적/이색적,무료주차,대형룸",49,
청년다방 창동역점,서울특별시 도봉구 창동 135-15 창동역1번출구,,차돌박이떡볶이(중),14500.0,{'매일': '오전 11시 - 오후 10시 '},,,"저녁식사,점심식사,간식,데이트,푸짐한,지역주민이 찾는,캐주얼한,가성비좋은,깔끔한,서민적인",1856,
스시쇼부,서울특별시 은평구 응암동 85-29 1층,,스시코스A(7pcs),15000.0,"{'매일': '오전 11시 30분 - 오후 10시 (Break time 15:00~18:00)', '휴무일': '매주 화요일 '}",,,"저녁식사,데이트,혼밥,식사모임,기념일,술모임,점심식사,접대,지역주민이 찾는,격식있는,고급스러운,캐주얼한,예쁜,가성비좋은,조용한",1178,
이이요,서울특별시 광진구 능동 225-1,,이이요초밥(점심),10000.0,"{'매일': '정오 12시 - 오후 11시 ', '쉬는시간 매일': '오후 2시 30분 - 오후 5시 ', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,데이트,식사모임,혼밥,가족외식,혼술,회식,기념일,다이어트식단,접대,술모임,깔끔한,지역주민이 찾는,캐주얼한,숨은맛집,시끌벅적한,서민적인,격식있는,가성비좋은,예쁜",1636,
서가앤쿡,서울특별시 서초구 서초동 1307-4,,목살 한상,32800.0,{'매일': '오전 11시 30분 - 오후 10시 30분 (Last order 21:30)'},,,"저녁식사,점심식사,데이트,식사모임,가족외식,기념일,회식,돈버리고싶으면,깔끔한,가성비좋은,푸짐한,시끌벅적한,캐주얼한,서민적인,개판,격식있는,고급스러운,야외좌석",1030,
맛찬들왕소금구이 발산역점,서울특별시 강서구 마곡동 723,,숙성삼겹살,16000.0,{'매일': '정오 12시 - 자정 12시 (점심12시~밤12시)'},,,"저녁식사,점심식사,식사모임,회식,모임,남자끼리,가족외식,여자끼리,지역주민이 찾는,조용한,깔끔한,시끌벅적한,서민적인,캐주얼한,규모가큰,무료주차,대형룸,개별룸,발렛주차,현장대기필요",641,
산골닭갈비 2호점,서울특별시 광진구 구의동 547-7,,뼈없는 닭갈비,12000.0,{'매일': '오전 11시 - 오후 11시 '},,,"저녁식사,점심식사,가족외식,술모임,회식,식사모임,데이트,서민적인,시끌벅적한,캐주얼한,지역주민이 찾는,숨은맛집,지역주민이찾는,가성비좋은,무료주차",988,
테일러커피,서울특별시 마포구 서교동 329-15,,에스프레소커피,5000.0,"{'월-목': '오전 11시 - 오후 10시 ', '금,토': '오전 11시 - 오후 11시 ', '일요일': '오전 11시 - 오후 10시 ', '휴무일': '매주 공휴일 (구정 설날, 추석당일 휴무)'}",,,"차모임,데이트,혼카페,간식,혼밥,소개팅,접대,깔끔한,캐주얼한,조용한,예쁜,고급스러운,시끌벅적한,이국적/이색적,숨은맛집,지역주민이 찾는,경관/야경이 좋은,야외좌석,주차불가",2009,
매니멀,서울특별시 용산구 이태원동 455-33 2층,,2 Meat Platter,36000.0,"{'월-목': '오후 5시 - 오후 10시 30분 (Last Call 21:50)', '금요일': '오전 11시 30분 - 오후 10시 30분 (Last Call 21:50)', '토요일': '오전 11시 30분 - 오후 10시 30분 (Last Call 21:50)', '일요일': '오전 11시 30분 - 오후 10시 (Last Call 21:30)'}",,,"저녁식사,술모임,데이트,회식,식사모임,기념일,접대,캐주얼한,시끌벅적한,이국적/이색적,숨은맛집,아담한,푸짐한",647,
지노스뉴욕피자,서울특별시 용산구 이태원동 457-3 2층,,브루클린스베스트(R),26000.0,{'매일': '오전 11시 30분 - 오후 10시 (브레이크타임 없이 11:30-22:00 까지 오픈합니다)'},,,"점심식사,저녁식사,데이트,술모임,혼밥,간식,이국적/이색적,캐주얼한,시끌벅적한,지역주민이 찾는,경관/야경이 좋은,숨은맛집,서민적인",1784,
하누소 창동점,서울특별시 도봉구 창동 337-1,,함흥 물냉면,9000.0,{'매일': '오전 11시 - 오후 10시 (명절 휴무)'},,,"저녁식사,가족외식,점심식사,식사모임,접대,회식,술모임,시끌벅적한,고급스러운,지역주민이 찾는,서민적인,규모가큰,무료주차,개별룸,놀이방,발렛주차,대형룸",2150,
북한산제빵소,서울 은평구 진관동 126-11,,아메리카노,5000.0,"{'매일': '오전 10시 - 오후 9시 (주문 마감 20시.)', '월요일': '오전 10시 - 오후 10시 (5/11월 휴무.)'}",,,"간식,데이트,혼카페,점심식사,차모임,깔끔한,예쁜,경관/야경이 좋은,지역주민이 찾는,경관/야경이좋은,캐주얼한,고급스러운,야외좌석,무료주차",909,
에베레스트 영등포점,서울특별시 영등포구 영등포동 423-103 지하1층,,curry,7000.0,{'월-금': '오전 11시 - 오후 10시 30분 (연중무휴)'},,,"저녁식사,점심식사,식사모임,데이트,혼밥,가족외식,기념일,회식,술모임,접대,아이동반,혼술,차모임,이국적/이색적,서민적인,숨은맛집,가성비좋은,지역주민이 찾는,캐주얼한,푸짐한,시끌벅적한,조용한,깔끔한,이국적인 인도네팔,주차불가",1387,
두레국수,서울특별시 강남구 신사동 626-79,,두레국수,8000.0,"{'월-금': '오전 11시 - 오후 9시 ', '휴무일': '매주 토요일 '}",,,"점심식사,저녁식사,혼밥,데이트,술모임,가족외식,서민적인,가성비좋은,지역주민이 찾는,캐주얼한,숨은맛집,지역주민이찾는,푸짐한,시끌벅적한,포장가능",475,
생활커피,서울특별시 구로구 신도림동 337,,생아메리카노,1500.0,{'매일': '오전 8시 - 오후 10시 '},,,"혼밥,푸짐한,서민적인,가성비좋은,지역주민이 찾는,캐주얼한",1027,
우리팥칼국수,서울시 광진구 광장동 258-36,,팥칼국수,8000.0,,,,"점심식사,혼밥,가족외식,테이크아웃,지역주민이 찾는,가성비좋은,서민적인,숨은맛집,깔끔한,조용한,아담한,캐주얼한,오래된집",1536,
곱 문래점,서울시 영등포구 문래동3가 55-5 로데오왁 118호,,황소곱창,23000.0,"{'매일': '오후 4시 - 자정 12시 30분 (명절 연휴 휴무)', '일요일': '오후 3시 - 자정 12시 10분 (명절 연휴 휴무)'}",,,"저녁식사,술모임,회식,데이트,가족외식,점심식사,접대,다이어트식단,식사모임,서민적인,시끌벅적한,깔끔한,지역주민이 찾는,푸짐한,가성비좋은,캐주얼한,무료주차",152,
이디야,서울특별시 금천구 가산동 60-73,,아메리카노,2800.0,{'월-금': '오전 7시 - 오후 9시 '},,,"간식,혼차,차모임,회식,지역주민이 찾는,깔끔한,캐주얼한",1620,
장어가,서울시 도봉구 도봉동 560-14,,장어탕,10000.0,{'매일': '오전 10시 - 오후 10시 '},,,"점심식사,아이동반,가족외식,저녁식사,술모임,기념일,식사모임,데이트,지역주민이 찾는,숨은맛집,캐주얼한,서민적인,시끌벅적한,무료주차",1715,
피에프창,서울특별시 은평구 진관동 61,,창스 치킨 레터스 랩,18800.0,{'매일': '오전 10시 30분 - 오후 10시 (라스트오더 21:00)'},,,"점심식사,저녁식사,가족외식,식사모임,데이트,아이동반,술모임,기념일,캐주얼한,고급스러운,이국적/이색적,조용한,깔끔한,지역주민이찾는,격식있는,경관/야경이 좋은,가성비좋은,예쁜,무료주차,아기음식",2133,
쿠촐로 오스테리아,서울특별시 용산구 용산동2가 45-13,,전채요리,,{'매일': '오후 6시 - 오전 1시 (Last order 00:00)'},,,"데이트,저녁식사,기념일,술모임,혼밥,점심식사,시끌벅적한,예쁜,캐주얼한,깔끔한,고급스러운,조용한,격식있는,아담한,이국적/이색적,무료주차",1965,
호야초밥,서울특별시 광진구 화양동 12-36,,런치초밥(11~15시)10pcs,10000.0,"{'매일': '오전 11시 30분 - 자정 12시 ((점심 14:40까지 주문))', '쉬는시간 매일': '오후 3시 - 오후 4시 30분 ((점심 14:40까지 주문))'}",,,"점심식사,저녁식사,데이트,혼밥,술모임,식사모임,가족외식,여자끼리,남자끼리,회식,기념일,친구들끼리,혼술,포장,전투적식사,다이어트식단,모임,친구랑,아침식사,시끌벅적한,가성비좋은,서민적인,캐주얼한,지역주민이 찾는,젊은사람이많은,조용한,이국적/이색적,푸짐한,모던한,값싼,좁음,예쁜,숨은맛집,저렴한,현장대기필요,배달가능,유료주차,전혀없음,주차불가",2237,
스마일 꽈배기 수락산점,서울특별시 노원구 상계동 581-123,,,,,,,"간식,서민적인,가성비좋은,지역주민이찾는,지역주민이 찾는,푸짐한",1160,
명돼지갈비,서울특별시 관악구 남현동 602-125,,생등심,37000.0,{'휴무일': '매주 일요일 '},,,"저녁식사,가족외식,데이트,술모임,식사모임,서민적인,푸짐한,시끌벅적한,숨은맛집,가성비좋은,지역주민이 찾는,무료주차,대형룸,입식,좌식",693,
태극당,서울특별시 중구 장충동2가 189-5,,태극당 모나카,2500.0,{'매일': '오전 8시 - 오후 10시 (명절 당일 휴무)'},,,"간식,데이트,차모임,혼밥,혼카페,가족외식,점심식사,아침식사,디저트,브런치,모임,여자끼리,남자끼리,실버푸드,아이동반,기념일,비추,시끌벅적한,고급스러운,서민적인,규모가큰,예쁜,이국적/이색적,캐주얼한,젊은사람이많은,격식있는,조용한,가성비좋은,깔끔한,중년이상이많은,지역주민이 찾는,복고풍,가장오래된빵집,푸짐한,한국적,지역주민이찾는,대형룸,주차불가,테이블많음",1997,
마초쉐프 강남역점,"서울특별시 강남구 역삼동 817-35 파빌리온빌딩 6, 7층",,마초삼겹스테이크,19900.0,"{'매일': '오전 11시 30분 - 오후 10시 (연중무휴)', '쉬는시간 매주 월-금': '오후 3시 - 오후 5시 '}",,,"저녁식사,데이트,점심식사,식사모임,기념일,여자끼리,모임,캐주얼한,시끌벅적한,깔끔한,가성비좋은,서민적인,숨은맛집,규모가큰,젊은사람이많은,경관/야경이 좋은,지역주민이 찾는,모던한,예쁜,현장대기필요,대형룸,여자화장실에 고데기,잘모르겠음",610,
미성옥,서울특별시 중구 명동1가 54-5,,설렁탕,10000.0,{'매일': '오전 6시 - 오후 10시 (연중무휴)'},,,"점심식사,저녁식사,혼밥,아침식사,식사모임,술모임,가족외식,데이트,서민적인,시끌벅적한,지역주민이 찾는,깔끔한,숨은맛집,가성비좋은,캐주얼한",751,
서래향,서울시 서초구 반포동 91-4 2층,,디너코스A,40000.0,{'매일': '오전 11시 30분 - 오후 9시 30분 '},,,"식사모임,점심식사,가족외식,기념일,저녁식사,접대,깔끔한,지역주민이 찾는,가성비좋은,격식있는,개별룸,발렛주차",1039,
걸레만두,서울특별시 금천구 시흥동 885-10,,걸레만두2장과 떡볶이 (1인분),3500.0,"{'매일': '오전 11시 - 오후 10시 ', '휴무일': '매주 월요일 '}",,,"맛집,간식,점심식사,가성비좋은,캐주얼한,오래된집,서민적인,허름한,시끌벅적한",97,
스시야미,서울특별시 강동구 천호동 410-4,,모듬초밥,10000.0,"{'매일': '오전 11시 30분 - 오후 11시 ', '쉬는시간 매일': '오후 3시 - 오후 5시 '}",,,"저녁식사,점심식사,데이트,혼밥,식사모임,가족외식,접대,술모임,기념일,혼술,아이동반,조용한,캐주얼한,가성비좋은,지역주민이 찾는,서민적인,깔끔한,숨은맛집,경관/야경이 좋은",1179,
송월냉면,서울특별시 강동구 천호동 401-7,,비빔냉면,6000.0,,,,"식사모임,저녁식사,가족외식,점심식사,혼밥,푸짐한,서민적인,가성비좋은,지역주민이 찾는,캐주얼한,가게앞주차,무료주차",1116,
당산옛날곱창,서울특별시 영등포구 당산동6가 311-1,,소곱창,23000.0,"{'매일': '오후 3시 - 자정 12시 ', '휴무일': '매주 일요일 '}",,,"술모임,저녁식사,당산역곱창,회식,식사모임,곱창,접대,가족외식,시끌벅적한,서민적인,지역주민이 찾는,캐주얼한,맛있는생간,술먹기좋은,딱히..,주차불가",355,
봉이돈까스,서울특별시 관악구 봉천동 913-35,,봉이돈까스,7000.0,"{'매일': '오전 11시 - 오후 9시 (2,4째 금요일 휴무)'}",,,"점심식사,저녁식사,혼밥,식사모임,아침식사,가성비좋은,서민적인,푸짐한,지역주민이 찾는,캐주얼한,숨은맛집,배달가능",875,
스시만,서울특별시 서초구 방배동 1-3 폴라리스빌딩 1층,,런치)스시만 코스,50000.0,{'매일': '오후 6시 - 오후 10시 '},,,"데이트,점심식사,식사모임,가족외식,고급스러운,깔끔한,조용한,캐주얼한,가성비좋은,격식있는,발렛주차,무료주차",1174,
63 프로방스,서울특별시 서대문구 대현동 56-42,,포크 반미,5500.0,{'매일': '오전 11시 - 오후 9시 (바게트 소진 시 영업종료)'},,,"점심식사,혼밥,저녁식사,간식,다이어트식단,데이트,식사모임,숨은맛집,이국적/이색적,깔끔한,캐주얼한,조용한,가성비좋은,서민적인,지역주민이 찾는",15,
호탕마라탕,서울특별시 서대문구 창천동 52-123,,마라샹궈,,"{'월-금': '오전 11시 30분 - 오후 9시 30분 (주문마감 20:45)', '일요일': '오전 11시 30분 - 오후 9시 (주문마감 19:50)', '쉬는시간 매일': '오후 3시 - 오후 5시 '}",,,"점심식사,저녁식사,혼밥,데이트,식사모임,이국적/이색적,서민적인,캐주얼한,시끌벅적한,가성비좋은,좁은",2241,
